exGUID,# Is this a boat based or shore based activity?,"If RECALL, what date did they go fishing?",What type of fishing did you do?,Did you use bait or lure?,What time did you START fishing at this site?,What time did you STOP fishing at this site?,What was your maximum hook depth (m) at this site?,Number of fish kept undamaged at this site?,How many fish did you release at this site?,How many shark bite offs did you get at this site?,What species of fish did you keep? ,Why did you leave this site?,Comments,GlobalID,created_date,created_user,last_edited_date,last_edited_user,Did anything detract from your experience at this site?,"If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?",x,y
E0910706-D726-4010-BBFD-BDD7928CAC6E,Boat,NA,Demersal,Bait,7:00,11:00,60,20,5,0,Nannegoie,EndOfDay,NA,2ADED400-6D81-4F4D-9335-599C57409147,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,No,NA,121.7799874,-34.14137322
88870620-8E0F-445C-9913-A33E44D500E2,Boat,NA,Trolling,Lure,8:00,11:40,30,0,0,0,NA,Weather,NA,3005A3AB-6DB3-4EA7-98D1-93C2A5A131F3,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,NA,NA,122.0212965,-33.87694522
6C243CB5-B6CE-4B8C-9F9F-C3F40742A68E,Boat,NA,Demersal,Bait,8:00,14:00,33,5,12,0,"Queenie, black ass, nannygui",EndOfDay,NA,404019B6-6FF1-4B50-BDB5-A3FB13AFACEA,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,122.087588,-33.99615693
815033D5-9F70-4487-A728-D14DC51EB08E,Boat,NA,Demersal,Bait,7:00,11:00,15,18,0,0,Whiting,ActivityChange,NA,6A43FEC5-C1F7-4CF0-B30C-9EF6716505DA,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,No,NA,121.9962726,-33.83374129
6989C75C-5493-4583-BAD9-39D2A8F79B96,Boat,NA,Demersal,Bait,9:00,13:15,2,2,1,0,"Queen, black ass",EndOfDay,NA,774B0199-2E8D-458B-A028-91A6F7F73E9E,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,121.8729289,-33.9265244
A340D541-752E-4D35-A556-3F344B640220,Boat,NA,Demersal,Bait,9:00,13:30,40,6,4,0,"Nannagui, black ass, harlequin",EndOfDay,NA,80845636-E707-4FCC-909F-115664B2F0C6,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,122.1750408,-34.05259549
F9FEA0A2-797E-4012-A20C-77F140E8AFAA,Boat,NA,Demersal,Both,7:30,10:30,35,6,2,0,"Queenie, nannygui, sweep",ActivityChange,NA,819BEDD5-4D4B-41EF-AEE2-25255D6A5D86,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,122.1027296,-33.98691596
E8464E00-20AB-471A-9BC3-360628BC350B,Boat,NA,Casting,Bait,7:45,11:00,4,18,8,0,Herring,BagLimit,NA,82D92656-A592-4557-A956-050C38B51A49,9/3/22,Nicole.Hamre_UWA,9/3/22,Nicole.Hamre_UWA,NA,NA,121.9125489,-33.85428129
2BAC57ED-EDF9-4393-9F8D-C27E2B733D11,Boat,NA,Demersal,Both,7:30,12:30,50,8,6,0,"Nannygui, black as blue grouper",EndOfDay,NA,887CA475-0BAF-42A2-93BC-582A3F118661,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,122.1053453,-34.0663452
E136992D-E229-462E-BC82-824809D83ED1,Boat,NA,Demersal,Bait,10:00,14:00,60,30,15,2,"Queenie, nannagui even, blue grouper",BagLimit,NA,8EF93329-0CFC-4C74-B076-189DB4D89FBA,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,121.8264319,-34.06714185
7138D321-8DB7-44A3-B0AA-538ACFE02DE4,Boat,NA,Casting,Bait,10:00,12:00,7,2,12,0,"Whiting,",EndOfDay,NA,A42C33E6-80B3-42F2-91AB-A86B7F4EB74F,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,NA,NA,121.8949482,-33.88041342
89D10B01-C100-4498-BECF-B82A4BF0D26F,Boat,NA,Diving,NA,9:30,11:30,33,6,0,0,"Crays, abalone",EndOfDay,NA,A889CC23-D45A-43B6-B0A8-18D3088146C6,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,No,NA,121.9021704,-33.92080305
770AD937-D86F-414C-BF4A-4F6AB192176D,Boat,NA,Trolling,Bait,10:00,12:15,35,0,0,0,NA,EndOfDay,NA,C60FD1E9-E847-4BFF-A551-DD3E226E4264,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,NA,NA,121.9925105,-33.92439722
AD756891-36D6-442D-B159-D2E510301221,Boat,NA,Trolling,Lure,11:30,13:00,0,16,5,0,"Herring, king George",Weather,NA,E63247DE-11C3-4BC3-846B-F6F105CFF0FF,10/3/22,Nicole.Hamre_UWA,10/3/22,Nicole.Hamre_UWA,No,NA,121.9105426,-33.86061559
770AD937-D86F-414C-BF4A-4F6AB192176D,Boat,NA,Demersal,Bait,6:00,9:00,15,17,2,0,Whiting,Explore,NA,E6B47979-B072-4ABC-B0E1-DCFF23573F2B,12/3/22,Nicole.Hamre_UWA,12/3/22,Nicole.Hamre_UWA,No,NA,122.0026777,-33.8396675
16402C26-FBE0-41D1-8987-EF8B2E58E268,Boat,NA,Demersal,Both,5:30,12:00,55,25,12,0,"Nannagui, break sea, swallowtail, sweep,",Weather,NA,F8A7DB3E-C71C-45D3-8DA3-6D74A762D399,11/3/22,Nicole.Hamre_UWA,11/3/22,Nicole.Hamre_UWA,NA,NA,122.113527,-34.20420571
98B8B5CA-52A6-4D73-B426-89826E18128D,Boat,NA,Trolling,Lure,9:00,12:00,0,17,2,0,Herring,EndOfDay,NA,FF94835F-9150-48F2-96E0-4327660A5B03,10/3/22,Nicole.Hamre_UWA,10/3/22,Nicole.Hamre_UWA,No,NA,121.9472401,-33.88270978
E20955C6-4068-4948-B964-8733C57456B0,Boat,NA,Trolling,Lure,7:30,9:30,3,0,0,0,NA,ActivityChange,NA,AF0568BA-6052-482F-9F13-F8E78D6958CA,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.8907437,-33.92656827
4F32B570-333C-4069-A5B5-61A901F58084,Boat,NA,Trolling,Lure,6:00,10:00,3,0,2,0,"Snook, herring,",EndOfDay,NA,F2C48141-BE65-47A4-93E9-E77879E769CB,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.8832236,-33.93293461
C36CA304-69B5-4C71-88F3-8B9309AF3B68,Boat,NA,Trolling,Lure,8:00,10:50,3,2,0,0,NA,EndOfDay,NA,FEE55305-71AB-4B9E-B7BA-5C1906C72E1C,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.8935459,-33.93386412
34E6EA76-A0D9-4C61-ACA9-39A5A3696C72,Boat,NA,Trolling,Lure,7:30,10:30,3,12,2,0,Herring,Weather,NA,3FC4B8C9-0D22-42B7-A238-6918499AA4F7,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9245722,-33.91222714
F46B03E7-2958-45BB-847D-6966AB6D6559,Boat,NA,Casting,Both,8:30,11:00,3,10,12,0,Herring,Weather,NA,0DB61110-D643-49AC-B7F6-D35700348011,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9260499,-33.85811637
67FE0C09-EADD-481E-985A-DBC6CBF06166,Boat,NA,Trolling,Lure,10:30,11:00,3,0,0,0,0,Weather,NA,2B186EFD-664E-4B35-8FA6-0A291C4DEEA6,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9900393,-33.91281929
A0C5B463-A32A-4C5D-A209-A5B125BE2378,Boat,NA,Casting,Both,8:00,11:15,40,0,8,0,NA,Weather,NA,EB3A58AF-8867-4BFE-9517-7F100C77F04B,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.8914071,-33.92236697
97246A80-BE4B-442F-B4E0-BB9D0000E224,Boat,NA,Casting,Lure,8:00,11:00,4,20,10,0,Herring,EndOfDay,NA,9C0F472D-2CAE-458B-A8F5-8D1D234354D3,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9409346,-33.85901756
5AA9063F-AEB6-49A6-ADA2-955BF628C841,Boat,NA,Casting,Lure,7:00,11:30,5,15,2,0,"Tommy rough, squid",ActivityChange,NA,4CFB1482-00EA-4629-98B5-7CF1E4117C4C,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9361448,-33.85735695
1E6D8A89-5E0A-4DAD-BD48-D544E185F95C,Boat,NA,Demersal,Both,5:30,12:00,60,13,15,0,"Swallowtail, nanniguie, harlequin, black ass",EndOfDay,NA,0183A937-B36D-4BA2-B177-E5AB24609E60,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.8980845,-34.09767242
7CB51318-863B-4561-9A7C-1531C3309708,Boat,NA,Demersal,Bait,6:00,11:40,40,0,0,0,NA,LowCatch,NA,0100BA9D-EAAD-4DC1-8D8B-3B2A3C0FD8FB,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,122.0031005,-33.95300264
6439B27F-3F8B-456B-BB14-CD70DEB3FD70,Boat,NA,Demersal,Bait,8:00,12:00,45,5,5,0,"Nanniguie, queenie. Swallowtail",Weather,NA,9C833A9A-779B-45F4-BC43-966A8BDC22B1,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,122.0708796,-33.96944251
E848A873-15A5-4F09-ADB5-5A8E07BB1414,Boat,NA,Demersal,Bait,5:00,12:45,68,0,18,0,Nanniguie black ass,EndOfDay,NA,AAC30F54-8797-4CDD-B9C8-AD9623F8438F,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9226962,-34.01832231
A50FE43D-ACBF-49F7-A7F1-C3B0635F25C4,Boat,NA,Demersal,Both,7:00,12:30,80,4,1,4,"Nanniguie,",EndOfDay,"One shark, mako shark",AF9DE658-A830-4390-98E5-4985410750D1,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.3677446,-34.05499017
C7D77E7A-2D1E-425A-A692-333AD181F833,Boat,NA,Casting,Both,9:50,11:20,4,4,3,0,Herring,Weather,NA,EE129E3E-ADCE-4E8C-A482-4674F7178871,16/3/22,Nicole.Hamre_UWA,16/3/22,Nicole.Hamre_UWA,No,NA,121.9460952,-33.87141256
EA54C0F5-A231-458C-BD4B-6DC7C7B8028F,Boat,NA,Casting,Bait,7:45,10:20,5,2,4,0,Herring,Other,NA,37B0DE87-29B6-4669-ACAD-B7B12B5A1A67,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9363268,-33.86214562
F7415B1E-69FA-4594-BE09-AFF9B4C91EF4,Boat,NA,Demersal,Bait,7:30,11:30,80,3,14,0,"Queenie. Nanniguie, blasts ass",Weather,NA,2CD4C640-A1AD-44CD-B1C1-044E09F2F4D7,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9630425,-34.41421748
3389BF50-8F9E-4A9E-9121-DDB969A3E2C6,Boat,NA,Demersal,Both,7:00,12:20,60,15,2,0,"Nanniguie, black ass, pink snapper, swallowtail",EndOfDay,NA,1DED2003-8F65-4502-A49B-AF07329127A9,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.8628047,-34.05566753
1D2D0559-D142-4115-AD69-99BE01045C50,Boat,17/3/22,Demersal,Bait,6:30,13:00,60,10,0,0,"Queenie, nanniguie,",Weather,NA,041C13E0-6654-431C-B48B-CD87741B5192,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,122.2347744,-34.14327428
5A70830E-16F2-4297-A728-453EAE5445EF,Boat,NA,Trolling,Both,7:00,12:00,60,24,2,0,"Herring, mackerel, snook",Weather,NA,6B5A82B9-411A-41A8-AE85-7B964F673B35,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9003731,-33.92436237
0D9B362F-DB1F-4B78-853C-AE9D7B9B2C65,Boat,NA,Demersal,Bait,7:00,12:00,60,10,6,0,"Nanniguie, queenie, black ass, fox fish",Weather,NA,91B33F2D-06F6-4E2A-88A1-543B9BE54A41,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.8840104,-34.04602726
C4DE07E0-FBF4-44E2-AF48-16581BC4F8C6,Boat,NA,Casting,Both,9:00,14:00,17,15,2,0,"Herring, mackerel",Weather,NA,3BB08B49-56C6-4CB4-9EBD-8A97FD3D8C4A,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9217883,-33.8817052
1EFA9D4F-EA00-461F-A20B-36B71A6C4C28,Boat,NA,Demersal,Lure,8:00,14:00,80,14,2,0,"Nanniguie, black ass, queen snapper",EndOfDay,NA,7AEC5A5B-9AD2-44C1-AC62-9DFD9B51FAFB,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9863051,-34.09294647
448C7285-CB60-4AFB-BBB1-F55962E85E58,Boat,NA,Trolling,Lure,7:00,11:00,0,2,0,0,"Blue fin tuna, stripy tuna",Weather,NA,9CFF968E-D369-4904-B407-62F0DCCAA692,20/3/22,Nicole.Hamre_UWA,20/3/22,Nicole.Hamre_UWA,No,No,121.8990948,-33.91744961
5CD49537-7E2B-4A94-BF16-317BC1A36BC0,Boat,NA,Squidding,Lure,7:30,19:50,8,0,1,0,0,Weather,NA,0CF074F2-4214-4E2A-878A-D1BC78D3D2AA,19/3/22,Nicole.Hamre_UWA,19/3/22,Nicole.Hamre_UWA,Conditions,NA,121.9212018,-33.8526505
32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC,Boat,NA,Casting,Lure,9:00,10:00,16,2,0,0,"Herring, squid",EndOfDay,NA,10261607-37EE-41F5-A38C-7013D9DA2546,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.8807881,-33.91587158
196B8C8C-48B6-4FB5-B644-9645C4A6EA29,Boat,NA,Demersal,Both,10:00,11:30,5,3,12,0,"Whiting, king George whiting, herring",Weather,NA,110BC7D6-1CFA-468F-8C09-6E0E37AA845C,20/3/22,Nicole.Hamre_UWA,20/3/22,Nicole.Hamre_UWA,No,NA,121.8656243,-33.88666603
196B8C8C-48B6-4FB5-B644-9645C4A6EA29,Boat,NA,Spearing,Both,6:00,10:00,4,2,8,0,Snook,Weather,NA,25440CB6-3D1D-418F-8140-A9F2BF44B8B9,20/3/22,Nicole.Hamre_UWA,20/3/22,Nicole.Hamre_UWA,No,NA,121.8985512,-33.92442962
EF921A93-6341-4FB9-9F7B-6D777F9EEE79,Boat,NA,Demersal,Bait,12:00,13:00,4,0,0,0,NA,EndOfDay,NA,28CC862E-FB6C-4843-8BFF-044A46C1D347,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9026383,-33.85492149
6F05F333-CE59-461B-96F9-F503E2C0C7D3,Boat,NA,Demersal,Bait,8:00,10:00,50,0,7,0,0,Weather,NA,35FC51E9-FD37-4EEB-928C-77C70A4F7784,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.6109219,-34.02529226
F871F9D8-D18A-40CE-BB7B-3599B6BC4F79,Boat,NA,Cray,NA,10:00,12:00,33,12,0,0,"abalone, baw fish",Other,Scuba,4CC6CA84-7F95-4CA1-B393-05F8CF94F6D8,18/3/22,Nicole.Hamre_UWA,18/3/22,Nicole.Hamre_UWA,Conditions,NA,121.9037052,-33.91869718
5E230049-25ED-4009-8322-C71ACF6AE20F,Boat,NA,Demersal,Bait,9:00,12:00,15,22,7,0,Herring,EndOfDay,NA,5BC1A3B5-9607-4311-AFA7-77D183B2E742,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,Conditions,NA,121.8586872,-33.90366312
32D8BFCD-AB55-4B91-B12E-5B7D669DB6DC,Boat,NA,Demersal,Bait,6:00,8:30,42,0,2,0,NA,LowCatch,NA,626FE871-2225-4779-9802-6AA7299A9682,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,Conditions,NA,121.8862988,-33.92985977
54D2C2BA-CB56-4577-B4E1-862065457C66,Boat,NA,Demersal,Bait,10:00,12:15,15,12,4,0,"Herring, squid",Necessity,NA,6410AA36-44DE-4EB2-8AE4-92AE951E4898,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.903388,-33.85673775
EEFAA98A-881C-4C99-8CEC-E0F26044BC96,Boat,NA,Demersal,Bait,7:39,11:39,70,17,9,0,"Red bight fish, breaksea cod",Weather,NA,8452E8DC-4F84-4629-85A1-392FE02CC191,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9450522,-34.17804883
7F991869-47B8-45AB-9E80-7D6DD424209C,Boat,NA,Demersal,Bait,11:30,12:00,30,4,2,0,Break sea cod,Weather,NA,9041294E-CF34-4730-A8C9-348726A65B82,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,122.1341642,-34.03649948
EF921A93-6341-4FB9-9F7B-6D777F9EEE79,Boat,NA,Demersal,Bait,9:30,11:30,13,0,50,0,NA,LowCatch,Not getting what they want,95847199-3AFE-4834-B1CA-C2459BE02062,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,Conditions,NA,121.8987631,-33.88090578
D8B9BDEA-A4F0-489E-95DA-2A057C3B9487,Boat,NA,Demersal,Bait,10:00,11:45,15,18,8,0,"Herring, whiting",Weather,NA,9B604BA2-A872-4429-8B75-2E93C5F5FECF,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,Conditions,NA,121.870431,-33.88971164
6C6B96B8-5F50-4C63-BC38-3A3F487FC8E3,Boat,NA,Casting,Bait,19:00,12:50,12,8,2,0,Herring,EndOfDay,NA,9F97E9D6-E896-40D7-8ED1-D1CA5CC26142,18/3/22,Nicole.Hamre_UWA,18/3/22,Nicole.Hamre_UWA,No,NA,121.9120263,-33.88135792
B0CB1815-3029-424D-ADE1-D6A26C6C592A,Boat,NA,Casting,Lure,8:30,10:20,8,10,30,0,Herring,Weather,NA,BC023CBD-7342-4B16-93EB-E37BA93D2C6B,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.899545,-33.86307757
0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE,Boat,NA,Casting,Both,11:30,13:50,6,0,0,0,0,EndOfDay,NA,C4B98AE7-7F06-4009-859C-F164CDD94F11,18/3/22,Nicole.Hamre_UWA,18/3/22,Nicole.Hamre_UWA,No,NA,121.9010864,-33.87118367
9BA063E6-A3FD-4086-BFE8-AD649449F54F,Boat,NA,Trolling,Both,6:30,13:00,40,0,4,0,0,Weather,NA,CCF62C58-5289-4B1E-915A-4CBAA292011A,18/3/22,Nicole.Hamre_UWA,18/3/22,Nicole.Hamre_UWA,Conditions,NA,121.7909275,-33.92656295
7F991869-47B8-45AB-9E80-7D6DD424209C,Boat,NA,Demersal,Bait,9:30,11:00,60,4,10,0,"Fox fish, sweep",LowCatch,NA,DAB117B6-9D21-4849-AF0E-96A05933BB59,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,122.1601479,-34.0730538
AA599799-F281-4C7F-B9F5-48B23B575F00,Boat,NA,Casting,Lure,7:00,10:40,0,12,5,0,Herring,EndOfDay,NA,DD655AFF-0808-4015-BB08-760EB37B1835,17/3/22,Nicole.Hamre_UWA,17/3/22,Nicole.Hamre_UWA,No,NA,121.9021042,-33.86480425
0C55F57C-00A3-40AC-8D9C-2EE46FB3DCEE,Boat,NA,Casting,Both,11:00,11:30,5,0,0,0,0,Weather,NA,F94F6F0C-8984-4C58-B0F1-B9507DF9B610,18/3/22,Nicole.Hamre_UWA,18/3/22,Nicole.Hamre_UWA,No,NA,121.9031788,-33.86152568
5F68C899-068D-48C4-B20A-1ED05C5B4C51,Boat,NA,Demersal,Bait,7:00,11:00,65,25,3,0,"Nannagui, breaksea cod, queen snapper, blue grouper",EndOfDay,NA,FCEFDF9E-CD40-4F12-AF12-8F33AB568065,15/3/22,Nicole.Hamre_UWA,15/3/22,Nicole.Hamre_UWA,No,NA,121.9334195,-34.13862444
12A570B4-E31B-4C72-ACBD-84B8B255FF30,Boat,NA,Demersal,Bait,6:45,12:50,35,6,0,0,"Swallowtail, nanniguie, black ass, harlequin",Weather,NA,9C3E642A-8312-4C46-A508-2C271F087169,10/4/22,Nicole.Hamre_UWA,10/4/22,Nicole.Hamre_UWA,Conditions,NA,121.614439,-34.02211564
EAC1699C-2C6C-4B21-B05B-20A009F08F9E,Boat,NA,Demersal,Both,7:30,13:00,60,12,12,0,"Nanniguie, blackass",Weather,NA,78AB7D19-6F35-4521-9CE9-5D7F3CCD9545,10/4/22,Nicole.Hamre_UWA,10/4/22,Nicole.Hamre_UWA,Conditions,NA,121.6756717,-34.00554422
EE314161-001F-423D-8269-9D161BC96D70,Boat,NA,Demersal,Both,7:30,13:30,60,12,12,0,"Nanny, black fish, Fox, harlequin, pink snapper",EndOfDay,NA,007DC188-9433-4D15-B0E0-DD021A752428,10/4/22,Nicole.Hamre_UWA,10/4/22,Nicole.Hamre_UWA,No,NA,121.972622,-34.11989598
1BC4681B-A173-4F36-81B2-D7A75DC28684,Boat,NA,Demersal,Bait,8:00,13:00,40,13,4,0,"Pink snapper, nanny, black ass,",Weather,Possible depredation unsure,3F391EF1-2B10-4529-80CC-F1430DE1146B,10/4/22,Nicole.Hamre_UWA,10/4/22,Nicole.Hamre_UWA,No,NA,121.7857726,-33.91824936
D73D0B6C-9FF0-409E-B96E-9949CEDFC986,Boat,NA,Casting,Bait,8:15,10:00,3,15,2,0,"Herring, mackerel",EndOfDay,NA,E066CEDB-6BAB-4003-B382-E7F3CEA74D57,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.9327431,-33.84408976
62745BEC-B1E1-45DB-A08F-58EC1A62B5EC,Boat,NA,Demersal,Lure,5:30,10:30,35,0,0,0,NA,LowCatch,NA,28B6D64F-932F-415F-8E05-ED672F3F9CA0,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,Conditions,NA,122.0165546,-33.96806843
BC2318C7-A060-47FA-8C6D-ED03EDFBA7B9,Boat,NA,Casting,Both,9:00,11:00,20,3,25,0,Herring,Weather,NA,0759AC09-3B9B-44DC-95DE-04A0AF122094,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.9622908,-33.85665705
0B08C1AF-2919-49B0-80F1-2BC5A795E5E5,Boat,NA,Casting,Both,9:00,11:30,11,18,4,0,"Whiting, herring, squid",EndOfDay,NA,52A0CAC6-A62E-4B0F-B902-B9CD655AF016,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,122.0206311,-33.84728474
530A9485-BA3D-4D46-9E96-ACC2C9814E55,Boat,NA,Demersal,Bait,6:30,10:30,40,2,2,0,"Queen snapper, black ass",LowCatch,NA,363B9448-2CEB-40C9-905A-9FFC7D56ECF8,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,122.098673,-34.06911717
0B6A26FC-2D7A-4DAF-BDE8-79FD6B795D7A,Boat,NA,Demersal,Both,7:30,10:30,80,20,25,1,"Dhu fish, black ass, nanny, swallowtail,",ActivityChange,NA,CAE4BA6B-51D1-456B-B0CC-784EAE72E9CD,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.6833245,-34.34410083
FE86052C-ED43-44B2-A6B0-36F53DFB9A24,Boat,NA,Casting,Bait,11:30,12:30,5,10,3,0,Garfish,ActivityChange,NA,B10F0512-C530-46F6-AC5B-FDD90E2CB19F,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.9316751,-33.83978186
FE86052C-ED43-44B2-A6B0-36F53DFB9A24,Boat,NA,Trolling,Lure,9:30,11:30,3,2,6,0,Tuna,BagLimit,NA,5E53B1FA-26BB-4169-8FE0-886E9C33BB1C,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.9034912,-33.91910483
C7CEF302-53D6-4EF0-98F9-94C2E965C5CE,Boat,NA,Demersal,Bait,7:15,12:30,60,20,10,0,"Nanny, black ass",EndOfDay,NA,EE2ECD08-F11C-4296-8688-B77350782D2D,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,Conditions,NA,122.004826,-34.22096234
AC2879D5-6A34-4CD7-8637-A112A8386693,Boat,NA,Demersal,Both,7:30,10:30,50,5,0,0,"Black ass, nanny",Explore,NA,7920F969-3A00-44D0-987A-3AD59C813A4A,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.8711314,-34.06250786
AC2879D5-6A34-4CD7-8637-A112A8386693,Boat,NA,Demersal,Both,10:30,13:00,30,1,2,0,Nanny,LowCatch,NA,BE760570-A026-4A5E-AF8C-992BAA5C8DB6,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,122.0915853,-34.00911895
5CBBCD1C-7EAC-4435-A3EB-A1AD2DEFC165,Boat,NA,Demersal,Both,11:30,13:00,12,4,20,0,"Flat head , whiting, squid",ActivityChange,NA,79FFCCFF-81A2-4CB5-BE78-AB734C2EE279,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,No,121.9666036,-34.06095845
8CA182D2-E573-4842-803D-3D246D00D7C4,Boat,NA,Casting,Bait,9:00,12:30,4,0,7,0,NA,EndOfDay,NA,7A07DFC6-3A8B-4A45-BC5B-C9FF8BCC5ACB,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.8656739,-33.88422053
213B89B9-A061-46D6-9D81-1DA2454E2854,Boat,NA,Demersal,Bait,8:00,9:30,70,24,30,0,"Nanny, black ass, sanmpson fish",EndOfDay,NA,B4008B35-1001-48CA-910C-1B84606B160A,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.3659681,-34.04882761
048FAB52-81C6-4CB1-936F-AF8371CA17E3,Boat,NA,Demersal,Bait,8:30,13:00,50,4,9,0,"Black ass, hardly",EndOfDay,Not enough fish,0D987B42-1EB4-48D2-8F06-F18756CD6484,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,Other,NA,121.9273663,-34.1387184
398B4E99-903B-4496-BC49-A98D270E0957,Boat,NA,Demersal,Both,7:30,13:00,70,15,7,0,"Nanny. Black ass, squid, whiting",Weather,NA,571A956B-06C9-4929-A9CE-06AE90B5B75E,15/4/22,Nicole.Hamre_UWA,15/4/22,Nicole.Hamre_UWA,No,NA,121.6513466,-34.01029062
